Date,Closing Balance
08/08/23,12714.55
09/08/23,12754.55
10/08/23,12454.55
10/08/23,72454.55
10/08/23,72422.55
10/08/23,72272.55
11/08/23,72420.55
11/08/23,12420.55
13/08/23,22420.55
14/08/23,162420.55
14/08/23,142420.55
14/08/23,22420.55
14/08/23,21170.55
14/08/23,19920.55
14/08/23,18670.55
14/08/23,17420.55
14/08/23,16170.55
14/08/23,14920.55
14/08/23,13670.55
14/08/23,12420.55
14/08/23,72420.55
14/08/23,72952.55
16/08/23,72872.55
16/08/23,102872.55
16/08/23,72872.55
17/08/23,73806.4
17/08/23,211045.68
17/08/23,211105.68
17/08/23,72932.55
17/08/23,72998.55
17/08/23,72960.55
18/08/23,73087.05
18/08/23,73209.55
18/08/23,73237.55
19/08/23,77825.11
20/08/23,87825.11
21/08/23,86575.11
21/08/23,85325.11
21/08/23,84075.11
21/08/23,82825.11
21/08/23,81575.11
21/08/23,80325.11
21/08/23,79075.11
21/08/23,77825.11
21/08/23,78136.11
21/08/23,78239.11
21/08/23,78799.11
21/08/23,72561
21/08/23,72621
21/08/23,12673
22/08/23,10000
22/08/23,10060
23/08/23,9760
23/08/23,9730
23/08/23,9713.62
23/08/23,107993.62
24/08/23,108004.62
24/08/23,107934.62
24/08/23,108834.62
24/08/23,110333.62
25/08/23,110725.62
25/08/23,110845.62
26/08/23,100033.62
27/08/23,110033.62
28/08/23,108783.62
28/08/23,107533.62
28/08/23,106283.62
28/08/23,105033.62
28/08/23,103783.62
28/08/23,102533.62
28/08/23,101283.62
28/08/23,100033.62
28/08/23,100058.37
28/08/23,100112.37
29/08/23,1832.37
30/08/23,1778.37
30/08/23,1812.12
31/08/23,1899.72
31/08/23,258445.72
31/08/23,256830.72
31/08/23,256912.87
31/08/23,21765
01/09/23,17598
01/09/23,77598
01/09/23,17598
01/09/23,17638
01/09/23,17665.75
02/09/23,23945.75
02/09/23,16376.75
02/09/23,10000
03/09/23,20000
03/09/23,19850
03/09/23,19720
04/09/23,18470
04/09/23,17220
04/09/23,15970
04/09/23,14720
04/09/23,13470
04/09/23,12220
04/09/23,10970
04/09/23,9720
04/09/23,9832.5
05/09/23,12419.31
06/09/23,12374.31
06/09/23,12439.31
07/09/23,12453.31
10/09/23,22453.31
10/09/23,82453.31
11/09/23,81203.31
11/09/23,79953.31
11/09/23,78703.31
11/09/23,77453.31
11/09/23,76203.31
11/09/23,74953.31
11/09/23,73703.31
11/09/23,72453.31
11/09/23,12453.31
12/09/23,7453.31
13/09/23,7552.06
13/09/23,7352.06
13/09/23,7129.06
15/09/23,7449.06
17/09/23,17449.06
17/09/23,16249.06
18/09/23,16189.06
18/09/23,14939.06
18/09/23,13689.06
18/09/23,12439.06
18/09/23,11189.06
18/09/23,9939.06
18/09/23,8689.06
18/09/23,7439.06
18/09/23,6189.06
18/09/23,6220.06
18/09/23,6463.66
18/09/23,6491.16
18/09/23,5491.16
21/09/23,6990.16
21/09/23,6890.16
22/09/23,6990.16
22/09/23,7004.46
24/09/23,17004.46
25/09/23,15754.46
25/09/23,14504.46
25/09/23,13254.46
25/09/23,12004.46
25/09/23,10754.46
25/09/23,9504.46
25/09/23,8254.46
25/09/23,7004.46
26/09/23,7006.86
26/09/23,7142.86
26/09/23,438518.86
26/09/23,638518.86
26/09/23,633518.86
29/09/23,618524.86
29/09/23,573542.86
29/09/23,573567.86
29/09/23,824634.86
29/09/23,824664.86
29/09/23,824695.66
29/09/23,809695.66
29/09/23,279679
01/10/23,280323
01/10/23,290323
01/10/23,286156
02/10/23,284906
02/10/23,283656
02/10/23,282406
02/10/23,281156
02/10/23,279906
02/10/23,278656
02/10/23,277406
02/10/23,276156
03/10/23,265667
03/10/23,266147
03/10/23,266203
03/10/23,442203
03/10/23,301203
04/10/23,301419.11
05/10/23,301119.11
05/10/23,301521.61
06/10/23,301589.11
07/10/23,301697.11
07/10/23,185832
08/10/23,195832
09/10/23,194582
09/10/23,193332
09/10/23,192082
09/10/23,190832
09/10/23,189582
09/10/23,188332
09/10/23,187082
09/10/23,185832
09/10/23,185853
09/10/23,185982.5
10/10/23,245982.5
10/10/23,70000
11/10/23,10000
11/10/23,9940
12/10/23,9972
12/10/23,9772
12/10/23,44772
12/10/23,9772
12/10/23,9832
13/10/23,9972
13/10/23,9988
13/10/23,10592.6
14/10/23,12154.21
14/10/23,10000
15/10/23,20000
16/10/23,18750
16/10/23,17500
16/10/23,16250
16/10/23,15000
16/10/23,13750
16/10/23,12500
16/10/23,11250
16/10/23,10000
17/10/23,10123
18/10/23,10145.5
20/10/23,10065.5
22/10/23,20065.5
23/10/23,18815.5
23/10/23,17565.5
23/10/23,16315.5
23/10/23,15065.5
23/10/23,13815.5
23/10/23,12565.5
23/10/23,11315.5
23/10/23,10065.5
23/10/23,7455.5
23/10/23,107455.5
23/10/23,7455.5
23/10/23,82455.5
23/10/23,7455.5
26/10/23,52608.58
26/10/23,7455.5
29/10/23,17455.5
30/10/23,16205.5
30/10/23,14955.5
30/10/23,13705.5
30/10/23,12455.5
30/10/23,11205.5
30/10/23,9955.5
30/10/23,8705.5
30/10/23,7455.5
31/10/23,262116.5
31/10/23,38675
01/11/23,34508
01/11/23,33758
01/11/23,253758
01/11/23,143758
02/11/23,143659
02/11/23,141538
02/11/23,119914
02/11/23,116915
02/11/23,316915
02/11/23,116915
04/11/23,382918.55
04/11/23,116915
05/11/23,126915
06/11/23,126715
06/11/23,125465
06/11/23,124215
06/11/23,122965
06/11/23,121715
06/11/23,120465
06/11/23,119215
06/11/23,117965
06/11/23,116715
06/11/23,116985
07/11/23,118484
07/11/23,318210
07/11/23,318237
08/11/23,318257
08/11/23,318271
10/11/23,378271
10/11/23,292735
10/11/23,232735
10/11/23,232751.5
11/11/23,8561.5
12/11/23,18561.5
13/11/23,17311.5
13/11/23,16061.5
13/11/23,14811.5
13/11/23,13561.5
13/11/23,12311.5
13/11/23,11061.5
13/11/23,9811.5
13/11/23,8561.5
13/11/23,108561.5
13/11/23,8561.5
13/11/23,8592.5
16/11/23,20341.57
16/11/23,8592.5
16/11/23,8718.5
16/11/23,8922.5
16/11/23,10421.5
19/11/23,18421.5
20/11/23,17421.5
20/11/23,16421.5
20/11/23,15421.5
20/11/23,14421.5
20/11/23,13421.5
20/11/23,12421.5
20/11/23,11421.5
20/11/23,10421.5
20/11/23,10521.5
21/11/23,10321.5
21/11/23,10301.5
21/11/23,10281.5
21/11/23,10261.5
22/11/23,10310.5
23/11/23,10010.5
23/11/23,10118.5
23/11/23,10685.7
23/11/23,10453.7
23/11/23,10482.7
24/11/23,10416.7
26/11/23,18416.7
26/11/23,18314.7
27/11/23,17314.7
27/11/23,16314.7
27/11/23,15314.7
27/11/23,14314.7
27/11/23,13314.7
27/11/23,12314.7
27/11/23,11314.7
27/11/23,10314.7
28/11/23,75314.7
28/11/23,10314.7
30/11/23,10607.7
30/11/23,37205.62
30/11/23,76074.93
30/11/23,330736.93
30/11/23,20358.3
01/12/23,16191.3
01/12/23,41191.3
01/12/23,16191.3
01/12/23,10191.3
01/12/23,5191.3
01/12/23,5258.8
02/12/23,3758.8
03/12/23,11758.8
04/12/23,10758.8
04/12/23,9758.8
04/12/23,8758.8
04/12/23,7758.8
04/12/23,6758.8
04/12/23,5758.8
04/12/23,4758.8
04/12/23,3758.8
04/12/23,3866.18
04/12/23,10023.48
04/12/23,3866.18
05/12/23,15465.42
05/12/23,9308.12
07/12/23,10010.12
10/12/23,90010.12
10/12/23,98010.12
11/12/23,95510.12
11/12/23,94510.12
11/12/23,93510.12
11/12/23,92510.12
11/12/23,91510.12
11/12/23,90510.12
11/12/23,89510.12
11/12/23,88510.12
11/12/23,87510.12
11/12/23,27510.12
12/12/23,7510.12
13/12/23,7310.12
13/12/23,7270.12
14/12/23,7683.63
14/12/23,7575.63
17/12/23,15575.63
18/12/23,422135.63
18/12/23,421135.63
18/12/23,420135.63
18/12/23,419135.63
18/12/23,418135.63
18/12/23,417135.63
18/12/23,416135.63
18/12/23,415135.63
18/12/23,414135.63
20/12/23,7575.63
21/12/23,7367.63
24/12/23,15367.63
24/12/23,15317.63
24/12/23,15272.63
25/12/23,14272.63
25/12/23,13272.63
25/12/23,12272.63
25/12/23,11272.63
25/12/23,10272.63
25/12/23,9272.63
25/12/23,8272.63
25/12/23,7272.63
27/12/23,7072.63
27/12/23,7052.63
29/12/23,7027.63
29/12/23,261689.63
29/12/23,17236
30/12/23,17214
31/12/23,25214
01/01/24,25742
01/01/24,21575
01/01/24,20575
01/01/24,19575
01/01/24,18575
01/01/24,17575
01/01/24,16575
01/01/24,15575
01/01/24,14575
01/01/24,13575
01/01/24,13600
02/01/24,8600
02/01/24,8500
03/01/24,8300
03/01/24,5273
04/01/24,3923
05/01/24,3082.1
05/01/24,3086.1
05/01/24,3099.1
06/01/24,21304.32
06/01/24,8099.1
06/01/24,7956.53
06/01/24,7966.53
06/01/24,7913.43
08/01/24,6913.43
08/01/24,5913.43
08/01/24,4913.43
08/01/24,3913.43
08/01/24,2913.43
08/01/24,1913.43
08/01/24,913.43
08/01/24,-86.57
08/01/24,913.43
08/01/24,8913.43
08/01/24,7913.43
08/01/24,9412.43
10/01/24,89412.43
10/01/24,90050.43
11/01/24,10050.43
12/01/24,8550.43
13/01/24,8450.43
14/01/24,16450.43
15/01/24,15450.43
15/01/24,14450.43
15/01/24,13450.43
15/01/24,12450.43
15/01/24,11450.43
15/01/24,10450.43
15/01/24,9450.43
15/01/24,8450.43
18/01/24,6950.43
18/01/24,6419.43
21/01/24,14419.43
22/01/24,13419.43
22/01/24,12419.43
22/01/24,11419.43
22/01/24,10419.43
22/01/24,9419.43
22/01/24,8419.43
22/01/24,7419.43
22/01/24,6419.43
22/01/24,4739.43
25/01/24,6238.43
28/01/24,14238.43
29/01/24,13238.43
29/01/24,12238.43
29/01/24,11238.43
29/01/24,10238.43
29/01/24,9238.43
29/01/24,8238.43
29/01/24,7238.43
29/01/24,6238.43
31/01/24,6200.43
31/01/24,260863.43
31/01/24,6158
31/01/24,37090
31/01/24,37612
01/02/24,33445
01/02/24,133445
01/02/24,33445
03/02/24,11821
03/02/24,10527
03/02/24,9027
04/02/24,17027
05/02/24,16027
05/02/24,15027
05/02/24,14027
05/02/24,13027
05/02/24,12027
05/02/24,11027
05/02/24,10027
05/02/24,9027
05/02/24,151138.33
05/02/24,9027
07/02/24,9155
09/02/24,-70845
09/02/24,9155
10/02/24,89155
11/02/24,97155
12/02/24,96155
12/02/24,95155
12/02/24,94155
12/02/24,93155
12/02/24,92155
12/02/24,91155
12/02/24,90155
12/02/24,89155
12/02/24,4155
12/02/24,2155
13/02/24,1624
13/02/24,1704
13/02/24,1884.56
14/02/24,1918.56
15/02/24,2719.56
15/02/24,3781.56
16/02/24,5431.56
17/02/24,5481.56
19/02/24,4481.56
19/02/24,3481.56
19/02/24,2481.56
19/02/24,1481.56
19/02/24,481.56
19/02/24,1481.56
19/02/24,481.56
19/02/24,1481.56
19/02/24,481.56
19/02/24,1481.56
19/02/24,481.56
19/02/24,1481.56
19/02/24,2980.56
20/02/24,3058.56
20/02/24,2185.56
22/02/24,1595.56
22/02/24,946.56
22/02/24,297.56
22/02/24,0
22/02/24,71.4
22/02/24,136.4
23/02/24,212.15
23/02/24,305.15
26/02/24,4305.15
26/02/24,4205.15
27/02/24,4166.15
27/02/24,4243.15
27/02/24,4308.15
27/02/24,4604.15
27/02/24,4649.15
27/02/24,5062.15
27/02/24,5246.15
28/02/24,4894.72
28/02/24,16894.72
28/02/24,14894.72
28/02/24,13894.72
28/02/24,12894.72
28/02/24,10894.72
28/02/24,8894.72
28/02/24,7894.72
28/02/24,5894.72
28/02/24,4894.72
28/02/24,4936.72
29/02/24,261511.72
01/03/24,257344.72
01/03/24,19804.79
01/03/24,15637.79
01/03/24,15779.79
01/03/24,15891.79
01/03/24,16043.69
02/03/24,15043.69
03/03/24,23043.69
03/03/24,23036.69
04/03/24,17404.9
04/03/24,15904.9
04/03/24,15948.4
04/03/24,16044.4
04/03/24,16214.6
05/03/24,15214.6
05/03/24,14214.6
05/03/24,13214.6
05/03/24,12214.6
05/03/24,11214.6
05/03/24,10214.6
05/03/24,9214.6
05/03/24,69214.6
05/03/24,9214.6
05/03/24,214.6
05/03/24,9214.6
05/03/24,9225.85
06/03/24,8225.85
06/03/24,7225.85
06/03/24,6225.85
06/03/24,5225.85
06/03/24,4225.85
06/03/24,3225.85
06/03/24,2225.85
06/03/24,2025.85
06/03/24,1987.85
06/03/24,1937.85
06/03/24,1898.85
06/03/24,2465.85
07/03/24,246929.69
07/03/24,2465.85
07/03/24,27465.85
07/03/24,2465.85
08/03/24,502465.85
08/03/24,2465.85
08/03/24,502465.85
08/03/24,2465.85
08/03/24,283665.19
08/03/24,2465.85
10/03/24,82465.85
10/03/24,90465.85
11/03/24,89465.85
11/03/24,9465.85
12/03/24,10236.85
12/03/24,10294.35
13/03/24,9294.35
13/03/24,9290.35
13/03/24,60873.48
13/03/24,9290.35
14/03/24,9260.35
17/03/24,17260.35
17/03/24,19797.34
18/03/24,19743.34
18/03/24,19543.34
18/03/24,19463.34
19/03/24,19409.34
19/03/24,19337.34
20/03/24,19343.34
20/03/24,18343.34
20/03/24,17343.34
20/03/24,16343.34
20/03/24,15343.34
20/03/24,14343.34
20/03/24,13343.34
20/03/24,12343.34
20/03/24,11343.34
20/03/24,11577.34
21/03/24,49317.35
21/03/24,49263.35
21/03/24,49233.35
21/03/24,11493.34
22/03/24,511493.34
25/03/24,511389.34
26/03/24,519389.34
26/03/24,519417.34
26/03/24,519354.34
27/03/24,19354.34
27/03/24,18354.34
27/03/24,17354.34
27/03/24,16354.34
27/03/24,15354.34
27/03/24,14354.34
27/03/24,13354.34
27/03/24,12354.34
27/03/24,11354.34
27/03/24,11719.84
28/03/24,11791.84
29/03/24,264184.84
29/03/24,15874.07
30/03/24,15674.07
30/03/24,15680.07
01/04/24,16004.07
01/04/24,15949.07
01/04/24,15939.07
01/04/24,15949.07
01/04/24,15909.07
01/04/24,15949.07
01/04/24,11782.07
02/04/24,19782.07
02/04/24,43119.22
02/04/24,19782.07
03/04/24,19151.07
03/04/24,18310.17
03/04/24,17310.17
03/04/24,16310.17
03/04/24,15310.17
03/04/24,14310.17
03/04/24,14315.17
03/04/24,13315.17
03/04/24,12315.17
03/04/24,11315.17
03/04/24,10315.17
03/04/24,8640.1
03/04/24,7140.1
03/04/24,97462.1
03/04/24,297462.1
03/04/24,10000
06/04/24,10501
06/04/24,11001
08/04/24,13999
09/04/24,21999
09/04/24,21978.71
10/04/24,101978.71
10/04/24,100978.71
10/04/24,99978.71
10/04/24,98978.71
10/04/24,97978.71
10/04/24,96978.71
10/04/24,95978.71
10/04/24,94978.71
10/04/24,93978.71
10/04/24,93778.71
10/04/24,93722.01
10/04/24,267946.14
10/04/24,337778.7
10/04/24,379978.21
10/04/24,379478.21
10/04/24,93222.01
11/04/24,13222.01
12/04/24,13159.01
13/04/24,16846.17
13/04/24,16648.17
13/04/24,16653.17
13/04/24,16633.17
13/04/24,16477.17
16/04/24,24477.17
16/04/24,24544.67
17/04/24,23544.67
17/04/24,22544.67
17/04/24,21544.67
17/04/24,20544.67
17/04/24,19544.67
17/04/24,18544.67
17/04/24,17544.67
17/04/24,16544.67
17/04/24,16508.97
18/04/24,16486.97
19/04/24,16538.97
20/04/24,16498.97
23/04/24,24498.97
23/04/24,94498.97
23/04/24,24498.97
23/04/24,19498.97
23/04/24,24498.97
23/04/24,21888.97
24/04/24,20888.97
24/04/24,19888.97
24/04/24,18888.97
24/04/24,17888.97
24/04/24,16888.97
24/04/24,15888.97
24/04/24,14888.97
24/04/24,13888.97
24/04/24,13688.97
24/04/24,13604.97
25/04/24,23384.1
25/04/24,13604.97
27/04/24,13574.97
01/05/24,9407.97
01/05/24,9360.97
01/05/24,7767.45
01/05/24,6767.45
01/05/24,5767.45
01/05/24,12742.4
01/05/24,12692.4
02/05/24,11353.09
02/05/24,10353.09
02/05/24,18353.09
02/05/24,17353.09
02/05/24,16353.09
02/05/24,15353.09
02/05/24,14353.09
02/05/24,13353.09
02/05/24,12353.09
02/05/24,11353.09
02/05/24,10353.09
03/05/24,60353.09
03/05/24,10353.09
03/05/24,25353.09
03/05/24,10353.09
04/05/24,20353.09
04/05/24,10353.09
04/05/24,34464.55
04/05/24,10353.09
06/05/24,9353.09
06/05/24,8353.09
06/05/24,7353.09
06/05/24,6353.09
06/05/24,5353.09
06/05/24,4353.09
06/05/24,3353.09
06/05/24,2353.09
06/05/24,10353.09
06/05/24,11852.09
06/05/24,10353.09
07/05/24,7354.09
07/05/24,10353.09
10/05/24,90353.09
10/05/24,10353.09
10/05/24,25158.09
10/05/24,35472.37
10/05/24,25158.09
12/05/24,33158.09
13/05/24,32158.09
13/05/24,31158.09
13/05/24,30158.09
13/05/24,29158.09
13/05/24,28158.09
13/05/24,27158.09
13/05/24,26158.09
13/05/24,25158.09
14/05/24,10353.09
14/05/24,15070.7
15/05/24,10288.49
15/05/24,10353.09
19/05/24,18353.09
20/05/24,17353.09
20/05/24,16353.09
20/05/24,15353.09
20/05/24,14353.09
20/05/24,13353.09
20/05/24,12353.09
20/05/24,11353.09
20/05/24,10353.09
26/05/24,18353.09
27/05/24,17353.09
27/05/24,16353.09
27/05/24,15353.09
27/05/24,14353.09
27/05/24,13353.09
27/05/24,12353.09
27/05/24,11353.09
27/05/24,10353.09
27/05/24,10575.09
01/06/24,14742.09
01/06/24,10575.09
02/06/24,18575.09
03/06/24,17575.09
03/06/24,16575.09
03/06/24,15575.09
03/06/24,14575.09
03/06/24,13575.09
03/06/24,12575.09
03/06/24,11575.09
03/06/24,10575.09
03/06/24,85575.09
03/06/24,10575.09
05/06/24,26398.41
05/06/24,10575.09
07/06/24,11697.09
09/06/24,19697.09
10/06/24,99697.09
10/06/24,98697.09
10/06/24,97697.09
10/06/24,96697.09
10/06/24,95697.09
10/06/24,94697.09
10/06/24,93697.09
10/06/24,92697.09
10/06/24,91697.09
10/06/24,151697.09
10/06/24,91697.09
10/06/24,93246.09
10/06/24,91697.09
11/06/24,11697.09
11/06/24,11764.59
11/06/24,21450.84
11/06/24,11764.59
12/06/24,1764.59
12/06/24,11764.59
14/06/24,24040.06
14/06/24,11764.59
16/06/24,19764.59
17/06/24,18764.59
17/06/24,17764.59
17/06/24,16764.59
17/06/24,15764.59
17/06/24,14764.59
17/06/24,13764.59
17/06/24,12764.59
17/06/24,11764.59
23/06/24,19764.59
24/06/24,18764.59
24/06/24,17764.59
24/06/24,16764.59
24/06/24,15764.59
24/06/24,14764.59
24/06/24,13764.59
24/06/24,12764.59
24/06/24,11764.59
25/06/24,11812.59
28/06/24,11712.59
29/06/24,11740.59
29/06/24,11776.59
30/06/24,19776.59
30/06/24,19915.59
01/07/24,15748.59
01/07/24,19915.59
01/07/24,18915.59
01/07/24,17915.59
01/07/24,16915.59
01/07/24,15915.59
01/07/24,14915.59
01/07/24,13915.59
01/07/24,12915.59
01/07/24,11915.59
01/07/24,12335.59
04/07/24,12435.59
07/07/24,20435.59
08/07/24,19435.59
08/07/24,18435.59
08/07/24,17435.59
08/07/24,16435.59
08/07/24,15435.59
08/07/24,14435.59
08/07/24,13435.59
08/07/24,12435.59
09/07/24,12595.59
10/07/24,92595.59
11/07/24,12595.59
13/07/24,13481.41
13/07/24,10481.41
14/07/24,18481.41
15/07/24,17481.41
15/07/24,16481.41
15/07/24,15481.41
15/07/24,14481.41
15/07/24,13481.41
15/07/24,12481.41
15/07/24,11481.41
15/07/24,10481.41
15/07/24,10761.41
16/07/24,10783.41
17/07/24,89839.79
17/07/24,10783.41
18/07/24,10819.41
19/07/24,20768.06
19/07/24,183768.06
19/07/24,20768.06
19/07/24,20848.06
19/07/24,21032.06
19/07/24,21266.06
19/07/24,21431.66
20/07/24,86275.58
20/07/24,10275.58
21/07/24,18275.58
22/07/24,17275.58
22/07/24,16275.58
22/07/24,15275.58
22/07/24,14275.58
22/07/24,13275.58
22/07/24,12275.58
22/07/24,11275.58
22/07/24,10275.58
22/07/24,11824.58
26/07/24,11825.58
26/07/24,11890.58
26/07/24,12012.08
28/07/24,20012.08
29/07/24,19012.08
29/07/24,18012.08
29/07/24,17012.08
29/07/24,16012.08
29/07/24,15012.08
29/07/24,14012.08
29/07/24,13012.08
29/07/24,12012.08
29/07/24,12049.37
29/07/24,12248.87
30/07/24,12743.87
01/08/24,8576.87
01/08/24,12743.87
01/08/24,13129.87
02/08/24,13199.17
03/08/24,13353.17
03/08/24,15019.67
04/08/24,23019.67
04/08/24,22016.67
05/08/24,21016.67
05/08/24,20016.67
05/08/24,19016.67
05/08/24,18016.67
05/08/24,16536.67
05/08/24,15536.67
05/08/24,14536.67
05/08/24,13536.67
05/08/24,12536.67
05/08/24,12568.67
06/08/24,13951.27
07/08/24,14437.27
07/08/24,14549.27
07/08/24,14725.27
08/08/24,15403.61
08/08/24,16523.61
08/08/24,116523.61
08/08/24,16523.61
08/08/24,16796.86
09/08/24,-63203.14
09/08/24,16796.86
09/08/24,16871.86
09/08/24,17023.36
10/08/24,97023.36
10/08/24,122162.08
10/08/24,97023.36
11/08/24,105023.36
12/08/24,104023.36
12/08/24,103023.36
12/08/24,102023.36
12/08/24,101023.36
12/08/24,100023.36
12/08/24,99023.36
12/08/24,98023.36
12/08/24,97023.36
12/08/24,17023.36
13/08/24,18572.36
13/08/24,18746.36
13/08/24,18817.36
13/08/24,18925.36
13/08/24,26082.18
13/08/24,10082.18
14/08/24,10231.68
14/08/24,10343.68
16/08/24,10405.28
18/08/24,18405.28
19/08/24,17405.28
19/08/24,16405.28
19/08/24,15405.28
19/08/24,14405.28
19/08/24,13405.28
19/08/24,12405.28
19/08/24,11405.28
19/08/24,10405.28
20/08/24,10523.53
21/08/24,10434.53
21/08/24,10658.53
22/08/24,10127.53
22/08/24,10246.33
23/08/24,10631.33
23/08/24,10693.33
25/08/24,18693.33
26/08/24,17693.33
26/08/24,16693.33
26/08/24,15693.33
26/08/24,14693.33
26/08/24,13693.33
26/08/24,12693.33
26/08/24,11693.33
26/08/24,10693.33
27/08/24,10855.83
27/08/24,10898.33
28/08/24,13929.33
29/08/24,13960.58
29/08/24,14176.78
29/08/24,14236.78
30/08/24,14866.78
31/08/24,14906.78
01/09/24,10739.78
01/09/24,14906.78
01/09/24,22906.78
02/09/24,21906.78
02/09/24,20906.78
02/09/24,19906.78
02/09/24,18906.78
02/09/24,17906.78
02/09/24,16906.78
02/09/24,15906.78
02/09/24,14906.78
04/09/24,214906.78
04/09/24,14906.78
04/09/24,64906.78
04/09/24,14906.78
04/09/24,15006.38
05/09/24,15230.38
05/09/24,15761.38
06/09/24,15821.38
06/09/24,16733.38
06/09/24,76036.68
06/09/24,10036.68
08/09/24,18036.68
09/09/24,17036.68
09/09/24,16036.68
09/09/24,15036.68
09/09/24,14036.68
09/09/24,13036.68
09/09/24,12036.68
09/09/24,11036.68
09/09/24,10036.68
10/09/24,10061.43
10/09/24,10976.43
11/09/24,375676.43
11/09/24,360696.43
11/09/24,360868.68
11/09/24,345888.68
12/09/24,425888.68
12/09/24,345888.68
12/09/24,345920.68
13/09/24,151180.68
13/09/24,151425.18
13/09/24,152033.18
13/09/24,156864.09
13/09/24,152033.18
14/09/24,12033.18
15/09/24,20033.18
16/09/24,19033.18
16/09/24,18033.18
16/09/24,17033.18
16/09/24,16033.18
16/09/24,15033.18
16/09/24,14033.18
16/09/24,13033.18
16/09/24,12033.18
16/09/24,12034.18
17/09/24,12337.18
18/09/24,252337.18
18/09/24,252992.38
18/09/24,253305.38
19/09/24,253308.38
21/09/24,13308.38
22/09/24,21308.38
23/09/24,20308.38
23/09/24,19308.38
23/09/24,18308.38
23/09/24,17308.38
23/09/24,16308.38
23/09/24,15308.38
23/09/24,14308.38
23/09/24,13308.38
23/09/24,13324.38
23/09/24,13346.88
24/09/24,13452.18
25/09/24,13562.18
26/09/24,13652.18
27/09/24,13777.18
27/09/24,10777.18
29/09/24,18777.18
30/09/24,17777.18
30/09/24,16777.18
30/09/24,15777.18
30/09/24,14777.18
30/09/24,13777.18
30/09/24,12777.18
30/09/24,11777.18
30/09/24,10777.18
30/09/24,10915.18
01/10/24,11169.18
01/10/24,7002.18
01/10/24,11169.18
01/10/24,11764.18
01/10/24,11949.18
03/10/24,12131.68
04/10/24,12291.68
05/10/24,12375.08
06/10/24,22375.08
07/10/24,21125.08
07/10/24,19875.08
07/10/24,18625.08
07/10/24,17375.08
07/10/24,16125.08
07/10/24,14875.08
07/10/24,13625.08
07/10/24,12375.08
07/10/24,112375.08
07/10/24,12375.08
07/10/24,13924.08
07/10/24,14179.08
07/10/24,14169.08
08/10/24,14205.08
09/10/24,16062.86
09/10/24,14205.08
09/10/24,14195.08
11/10/24,14095.08
11/10/24,14347.08
11/10/24,14329.08
12/10/24,114329.08
12/10/24,14329.08
13/10/24,24329.08
13/10/24,23889.08
13/10/24,23859.08
14/10/24,123859.08
14/10/24,23859.08
14/10/24,22609.08
14/10/24,21359.08
14/10/24,20109.08
14/10/24,18859.08
14/10/24,17609.08
14/10/24,16359.08
14/10/24,15109.08
14/10/24,13859.08
14/10/24,6859.08
14/10/24,13859.08
15/10/24,14004.03
15/10/24,16284.4
15/10/24,10284.4
16/10/24,10310.4
17/10/24,10399.4
17/10/24,10466.9
18/10/24,10493.9
20/10/24,20493.9
21/10/24,19243.9
21/10/24,17993.9
21/10/24,16743.9
21/10/24,15493.9
21/10/24,14243.9
21/10/24,12993.9
21/10/24,11743.9
21/10/24,10493.9
21/10/24,10966.4
22/10/24,11026.4
22/10/24,12575.4
23/10/24,140102.4
25/10/24,160102.4
25/10/24,140102.4
25/10/24,126575.4
26/10/24,10575.4
27/10/24,20575.4
28/10/24,19325.4
28/10/24,18075.4
28/10/24,16825.4
28/10/24,15575.4
28/10/24,14325.4
28/10/24,13075.4
28/10/24,11825.4
28/10/24,10575.4
28/10/24,10651.9
28/10/24,58465.37
28/10/24,10651.9
29/10/24,218075.9
30/10/24,454763.58
30/10/24,217763.58
30/10/24,217753.58
30/10/24,217663.58
30/10/24,10663.58
01/11/24,6496.58
01/11/24,10663.58
03/11/24,20663.58
04/11/24,19413.58
04/11/24,18163.58
04/11/24,16913.58
04/11/24,15663.58
04/11/24,14413.58
04/11/24,13163.58
04/11/24,11913.58
04/11/24,10663.58
05/11/24,11535.6
08/11/24,11850.6
08/11/24,46850.6
08/11/24,11850.6
08/11/24,11883.6
09/11/24,22423.93
09/11/24,10423.93
10/11/24,20423.93
11/11/24,19173.93
11/11/24,17923.93
11/11/24,16673.93
11/11/24,15423.93
11/11/24,14173.93
11/11/24,12923.93
11/11/24,11673.93
11/11/24,10423.93
12/11/24,110423.93
12/11/24,110437.93
12/11/24,108938.93
12/11/24,8938.93
12/11/24,6938.93
12/11/24,10437.93
13/11/24,10402.23
13/11/24,11451.58
17/11/24,21451.58
18/11/24,20201.58
18/11/24,18951.58
18/11/24,17701.58
18/11/24,16451.58
18/11/24,15201.58
18/11/24,13951.58
18/11/24,12701.58
18/11/24,12644.88
18/11/24,12777.38
18/11/24,12924.98
19/11/24,11674.98
19/11/24,11784.98
21/11/24,14855.98
21/11/24,15011.98
22/11/24,15575.98
24/11/24,25575.98
24/11/24,20575.98
25/11/24,19325.98
25/11/24,18075.98
25/11/24,16825.98
25/11/24,15575.98
25/11/24,14325.98
25/11/24,13075.98
25/11/24,11825.98
25/11/24,10575.98
26/11/24,11324.78
27/11/24,11543.78
28/11/24,11487.08
29/11/24,12735.08
29/11/24,12678.38
30/11/24,10678.38
01/12/24,6511.38
01/12/24,10678.38
01/12/24,20678.38
02/12/24,19428.38
02/12/24,18178.38
02/12/24,16928.38
02/12/24,15678.38
