Symbol,Transaction Date,Total Shares
AARTIDRUGS.NS,24 October 2022,16
AARTIDRUGS.NS,02 November 2022,17
AARTIDRUGS.NS,01 December 2022,18
AARTIDRUGS.NS,12 January 2023,19
AARTIDRUGS.NS,13 March 2023,35
AARTIDRUGS.NS,24 August 2023,34
AARTIDRUGS.NS,29 October 2024,19
AARTIDRUGS.NS,29 October 2024,14
AARTIDRUGS.NS,29 October 2024,0
AARTIPHARM.NS,23 October 2023,71
POWERINDIA.NS,24 October 2022,5
POWERINDIA.NS,14 March 2023,0
ACE.NS,03 May 2023,5
ACE.NS,12 May 2023,7
ACE.NS,12 June 2023,10
ACE.NS,13 July 2023,13
ACE.NS,14 August 2023,14
ACE.NS,12 September 2023,18
ACE.NS,12 October 2023,23
ACE.NS,12 October 2023,24
ACE.NS,19 July 2024,0
AWL.NS,24 October 2022,20
AWL.NS,24 October 2022,25
AWL.NS,01 December 2022,26
AWL.NS,12 January 2023,29
AWL.NS,13 February 2023,36
AWL.NS,13 March 2023,0
ADORWELD.NS,03 May 2023,2
ADORWELD.NS,12 May 2023,3
ADORWELD.NS,12 June 2023,4
ADORWELD.NS,13 July 2023,5
ADORWELD.NS,13 July 2023,7
ADORWELD.NS,14 August 2023,9
ADORWELD.NS,14 August 2023,10
ADORWELD.NS,12 September 2023,11
ADORWELD.NS,12 October 2023,12
ADORWELD.NS,16 December 2024,11
ADORWELD.NS,16 December 2024,10
ADORWELD.NS,16 December 2024,0
AIAENG.NS,24 October 2022,2
AIAENG.NS,29 October 2024,1
AIAENG.NS,29 October 2024,0
ANGELONE.NS,02 November 2023,5
ANGELONE.NS,13 November 2023,6
ANGELONE.NS,01 December 2023,0
APARINDS.NS,24 October 2022,12
APARINDS.NS,02 November 2022,13
APARINDS.NS,01 December 2022,14
APARINDS.NS,14 March 2023,11
APARINDS.NS,03 April 2023,12
APARINDS.NS,12 May 2023,14
APARINDS.NS,02 November 2023,13
APARINDS.NS,02 November 2023,3
APARINDS.NS,02 November 2023,0
ARTEMISMED.NS,23 November 2022,182
ARTEMISMED.NS,01 December 2022,189
ARTEMISMED.NS,12 January 2023,205
ARTEMISMED.NS,13 February 2023,207
ARTEMISMED.NS,13 March 2023,233
ARTEMISMED.NS,13 March 2023,270
ARTEMISMED.NS,03 March 2025,262
ARTEMISMED.NS,03 March 2025,202
ARTEMISMED.NS,03 March 2025,151
ARTEMISMED.NS,03 March 2025,93
ARTEMISMED.NS,03 March 2025,2
ARTEMISMED.NS,03 March 2025,1
ARTEMISMED.NS,03 March 2025,0
ARTEMISMED.NS,21 March 2025,270
ARTEMISMED.NS,08 May 2025,0
ARVINDFASN.NS,03 May 2023,2
ARVINDFASN.NS,03 May 2023,6
ARVINDFASN.NS,12 May 2023,10
ARVINDFASN.NS,12 June 2023,11
ARVINDFASN.NS,12 June 2023,13
ARVINDFASN.NS,13 July 2023,16
ARVINDFASN.NS,13 July 2023,21
ARVINDFASN.NS,14 August 2023,29
ARVINDFASN.NS,14 August 2023,31
ARVINDFASN.NS,12 September 2023,32
ARVINDFASN.NS,12 October 2023,34
ARVINDFASN.NS,15 January 2025,0
ASAHISONG.NS,24 October 2022,8
ASAHISONG.NS,24 October 2022,42
ASAHISONG.NS,02 November 2022,45
ASAHISONG.NS,01 December 2022,49
ASAHISONG.NS,12 January 2023,51
ASAHISONG.NS,13 February 2023,54
ASAHISONG.NS,13 March 2023,44
ASAHISONG.NS,13 March 2023,32
ASAHISONG.NS,13 March 2023,0
ASIANPAINT.NS,24 October 2022,2
ASIANPAINT.NS,12 January 2023,3
ASIANPAINT.NS,12 April 2023,4
ASIANPAINT.NS,13 July 2023,5
ASIANPAINT.NS,12 October 2023,6
ASIANPAINT.NS,05 March 2024,0
ASTEC.NS,23 November 2022,1
ASTEC.NS,23 November 2022,2
ASTEC.NS,23 October 2023,0
ASTERDM.NS,24 October 2022,12
ASTERDM.NS,02 November 2022,14
ASTERDM.NS,01 December 2022,16
ASTERDM.NS,23 October 2023,0
ASTRAL.NS,24 October 2022,3
ASTRAL.NS,12 January 2023,4
ASTRAL.NS,13 February 2023,5
ASTRAL.NS,14 March 2023,6
ASTRAL.NS,12 April 2023,7
ASTRAL.NS,13 July 2023,9
ASTRAL.NS,13 July 2023,11
ASTRAL.NS,29 October 2024,9
ASTRAL.NS,29 October 2024,6
ASTRAL.NS,29 October 2024,4
ASTRAL.NS,29 October 2024,0
AUROPHARMA.NS,24 October 2022,24
AUROPHARMA.NS,14 November 2022,0
AUROPHARMA.NS,23 October 2023,5
AUROPHARMA.NS,02 November 2023,3
AUROPHARMA.NS,02 November 2023,0
AUROPHARMA.NS,02 January 2024,10
AUROPHARMA.NS,12 January 2024,12
AUROPHARMA.NS,01 February 2024,26
AUROPHARMA.NS,12 February 2024,29
AUROPHARMA.NS,05 March 2024,0
AVALON.NS,17 April 2023,442
AVALON.NS,29 October 2024,441
AVALON.NS,29 October 2024,429
AVALON.NS,29 October 2024,425
AVALON.NS,29 October 2024,407
AVALON.NS,29 October 2024,394
AVALON.NS,29 October 2024,387
AVALON.NS,29 October 2024,386
AVALON.NS,29 October 2024,374
AVALON.NS,29 October 2024,364
AVALON.NS,29 October 2024,363
AVALON.NS,29 October 2024,353
AVALON.NS,29 October 2024,335
AVALON.NS,29 October 2024,317
AVALON.NS,29 October 2024,242
AVALON.NS,29 October 2024,138
AVALON.NS,29 October 2024,105
AVALON.NS,29 October 2024,4
AVALON.NS,29 October 2024,0
AVANTIFEED.NS,10 June 2024,16
BANKBARODA.NS,09 December 2024,21
BANKBARODA.NS,12 December 2024,29
BANKBARODA.NS,13 January 2025,39
BANKBARODA.NS,12 February 2025,50
BANKBARODA.NS,12 March 2025,54
BANKBARODA.NS,29 April 2025,65
BANKBARODA.NS,29 May 2025,83
BANKINDIA.NS,09 December 2024,104
BANKINDIA.NS,12 December 2024,137
BANKINDIA.NS,13 January 2025,195
BANKINDIA.NS,12 February 2025,201
BANKINDIA.NS,12 February 2025,205
BANKINDIA.NS,12 March 2025,248
BANKINDIA.NS,29 April 2025,249
BANKINDIA.NS,29 May 2025,280
BANKINDIA.NS,02 June 2025,0
BBL.NS,24 October 2022,10
BBL.NS,03 April 2023,14
BBL.NS,13 July 2023,16
BBL.NS,12 September 2023,18
BBL.NS,07 October 2024,19
BBL.NS,12 November 2024,21
BBL.NS,10 December 2024,15
BBL.NS,10 December 2024,13
BBL.NS,10 December 2024,10
BBL.NS,10 December 2024,2
BBL.NS,10 December 2024,1
BBL.NS,10 December 2024,0
BHARATFORG.NS,13 March 2023,22
BHARATFORG.NS,12 April 2023,23
BHARATFORG.NS,03 March 2025,1
BHARATFORG.NS,03 March 2025,0
BSOFT.NS,05 March 2024,16
BSOFT.NS,28 March 2024,0
BLUESTARCO.NS,08 December 2022,3
BLUESTARCO.NS,20 June 2023,6
BLUESTARCO.NS,23 October 2023,0
BLUESTARCO.NS,01 December 2023,16
BLUESTARCO.NS,03 March 2025,15
BLUESTARCO.NS,03 March 2025,13
BLUESTARCO.NS,03 March 2025,0
BOROLTD.NS,03 May 2023,7
BOROLTD.NS,12 May 2023,12
BOROLTD.NS,12 June 2023,16
BOROLTD.NS,13 July 2023,22
BOROLTD.NS,13 July 2023,29
BOROLTD.NS,14 August 2023,32
BOROLTD.NS,14 August 2023,34
BOROLTD.NS,17 August 2023,37
BOROLTD.NS,17 August 2023,41
BOROLTD.NS,12 September 2023,49
BOROLTD.NS,12 October 2023,52
BOROLTD.NS,15 January 2025,41
BOROLTD.NS,15 January 2025,0
BORORENEW.NS,24 October 2022,22
BORORENEW.NS,01 December 2022,23
BORORENEW.NS,12 January 2023,28
BORORENEW.NS,13 February 2023,31
BORORENEW.NS,13 March 2023,32
BORORENEW.NS,03 April 2023,42
BORORENEW.NS,13 July 2023,52
BORORENEW.NS,13 July 2023,57
BORORENEW.NS,14 August 2023,61
BORORENEW.NS,12 October 2023,65
BORORENEW.NS,02 November 2023,68
BORORENEW.NS,02 November 2023,79
BORORENEW.NS,02 November 2023,92
BORORENEW.NS,13 November 2023,94
BORORENEW.NS,12 December 2023,98
BORORENEW.NS,12 February 2024,119
BORORENEW.NS,12 February 2024,120
BORORENEW.NS,12 April 2024,128
BORORENEW.NS,13 May 2024,131
BORORENEW.NS,12 June 2024,136
BORORENEW.NS,12 July 2024,147
BORORENEW.NS,19 July 2024,15
BORORENEW.NS,19 July 2024,0
BORORENEW.NS,10 December 2024,193
BORORENEW.NS,12 December 2024,200
BORORENEW.NS,16 January 2025,297
BORORENEW.NS,17 February 2025,253
BORORENEW.NS,17 February 2025,221
BORORENEW.NS,17 February 2025,82
BORORENEW.NS,17 February 2025,80
BORORENEW.NS,17 February 2025,0
BORORENEW.NS,21 March 2025,200
BORORENEW.NS,27 March 2025,140
BORORENEW.NS,27 March 2025,28
BORORENEW.NS,27 March 2025,2
BORORENEW.NS,27 March 2025,0
BOROSCI.NS,03 May 2023,5
BOROSCI.NS,12 May 2023,8
BOROSCI.NS,12 May 2023,9
BOROSCI.NS,12 June 2023,12
BOROSCI.NS,13 July 2023,16
BOROSCI.NS,13 July 2023,21
BOROSCI.NS,14 August 2023,22
BOROSCI.NS,14 August 2023,24
BOROSCI.NS,14 August 2023,25
BOROSCI.NS,14 August 2023,26
BOROSCI.NS,17 August 2023,28
BOROSCI.NS,17 August 2023,30
BOROSCI.NS,12 September 2023,36
BOROSCI.NS,12 October 2023,37
BOROSCI.NS,12 October 2023,39
BOROSCI.NS,25 October 2024,0
BSE.NS,09 December 2024,2
BSE.NS,12 December 2024,3
BSE.NS,12 February 2025,4
BSE.NS,17 February 2025,0
BSE.NS,02 June 2025,12
MAPMYINDIA.NS,23 October 2023,5
MAPMYINDIA.NS,13 November 2023,6
MAPMYINDIA.NS,01 December 2023,8
MAPMYINDIA.NS,12 December 2023,10
MAPMYINDIA.NS,12 January 2024,12
MAPMYINDIA.NS,01 February 2024,0
CANBK.NS,09 December 2024,50
CANBK.NS,12 December 2024,69
CANBK.NS,13 January 2025,95
CANBK.NS,12 February 2025,117
CANBK.NS,12 March 2025,132
CANBK.NS,29 April 2025,158
CANBK.NS,29 May 2025,173
CAPLIPOINT.NS,24 October 2022,12
CAPLIPOINT.NS,02 November 2022,13
CAPLIPOINT.NS,13 March 2023,22
CAPLIPOINT.NS,13 March 2023,27
CAPLIPOINT.NS,03 March 2025,20
CAPLIPOINT.NS,03 March 2025,0
CAPLIPOINT.NS,21 March 2025,27
CARYSIL.NS,13 March 2023,1
CARYSIL.NS,13 March 2023,6
CARYSIL.NS,13 March 2023,19
CARYSIL.NS,13 March 2023,28
CARYSIL.NS,16 July 2024,0
CENTUM.NS,03 May 2023,2
CENTUM.NS,03 May 2023,3
CENTUM.NS,12 May 2023,4
CENTUM.NS,13 July 2023,5
CENTUM.NS,13 July 2023,6
CENTUM.NS,13 July 2023,7
CENTUM.NS,14 August 2023,8
CENTUM.NS,14 August 2023,9
CENTUM.NS,12 October 2023,14
CENTUM.NS,18 July 2024,0
CESC.NS,24 October 2022,137
CESC.NS,02 November 2022,145
CESC.NS,01 December 2022,150
CESC.NS,12 January 2023,156
CESC.NS,13 March 2023,163
CESC.NS,12 April 2023,178
CESC.NS,01 February 2024,216
CESC.NS,12 February 2024,222
CESC.NS,12 March 2024,225
CESC.NS,01 April 2024,178
CHALET.NS,02 November 2023,5
CHALET.NS,13 November 2023,6
CHALET.NS,01 December 2023,0
CIEINDIA.NS,24 October 2022,32
CIEINDIA.NS,02 November 2022,34
CIEINDIA.NS,01 December 2022,35
CIEINDIA.NS,12 April 2023,36
CIEINDIA.NS,23 October 2023,0
COALINDIA.NS,13 November 2023,46
COALINDIA.NS,12 December 2023,55
COALINDIA.NS,02 January 2024,85
COALINDIA.NS,12 January 2024,95
COALINDIA.NS,12 January 2024,102
COALINDIA.NS,12 February 2024,108
COALINDIA.NS,05 March 2024,115
COALINDIA.NS,12 March 2024,118
COALINDIA.NS,12 March 2024,125
COALINDIA.NS,12 April 2024,127
COALINDIA.NS,12 April 2024,128
COALINDIA.NS,12 April 2024,138
COALINDIA.NS,23 April 2024,145
COALINDIA.NS,13 May 2024,153
COALINDIA.NS,13 May 2024,154
COALINDIA.NS,13 May 2024,156
COALINDIA.NS,12 June 2024,158
COALINDIA.NS,12 June 2024,164
COALINDIA.NS,12 July 2024,170
COALINDIA.NS,12 July 2024,176
COALINDIA.NS,12 August 2024,183
COALINDIA.NS,12 September 2024,195
COALINDIA.NS,12 November 2024,206
COALINDIA.NS,09 December 2024,219
COALINDIA.NS,12 December 2024,224
COALINDIA.NS,13 January 2025,229
COALINDIA.NS,12 February 2025,234
COALINDIA.NS,17 February 2025,112
COALINDIA.NS,17 February 2025,7
COALINDIA.NS,17 February 2025,0
COALINDIA.NS,12 March 2025,27
COALINDIA.NS,29 April 2025,35
COALINDIA.NS,29 May 2025,42
COCHINSHIP.NS,02 January 2024,20
COCHINSHIP.NS,12 January 2024,22
COCHINSHIP.NS,12 February 2024,26
COCHINSHIP.NS,12 March 2024,28
COCHINSHIP.NS,13 May 2024,31
COCHINSHIP.NS,12 June 2024,34
COCHINSHIP.NS,03 March 2025,32
COCHINSHIP.NS,03 March 2025,28
COCHINSHIP.NS,03 March 2025,24
COCHINSHIP.NS,03 March 2025,15
COCHINSHIP.NS,03 March 2025,0
COCHINSHIP.NS,21 March 2025,34
COFORGE.NS,09 December 2024,1
COFORGE.NS,12 December 2024,2
COFORGE.NS,12 February 2025,3
COFORGE.NS,17 February 2025,0
COLPAL.NS,01 December 2023,8
COLPAL.NS,12 December 2023,9
COLPAL.NS,02 January 2024,0
COLPAL.NS,01 April 2024,12
COLPAL.NS,12 April 2024,14
COLPAL.NS,03 May 2024,0
CONTROLPR.NS,03 May 2023,2
CONTROLPR.NS,12 May 2023,3
CONTROLPR.NS,12 June 2023,5
CONTROLPR.NS,13 July 2023,6
CONTROLPR.NS,13 July 2023,8
CONTROLPR.NS,14 August 2023,9
CONTROLPR.NS,17 August 2023,17
CONTROLPR.NS,12 September 2023,19
CONTROLPR.NS,12 October 2023,20
CONTROLPR.NS,15 July 2024,0
COROMANDEL.NS,24 October 2022,3
COROMANDEL.NS,02 November 2022,4
COROMANDEL.NS,11 November 2022,1
COROMANDEL.NS,11 November 2022,0
CUMMINSIND.NS,01 April 2024,12
CUMMINSIND.NS,12 April 2024,13
CUMMINSIND.NS,03 May 2024,2
CUMMINSIND.NS,03 May 2024,0
CYIENT.NS,23 October 2023,1
CYIENT.NS,23 October 2023,5
CYIENT.NS,23 October 2023,17
CYIENT.NS,13 November 2023,18
CYIENT.NS,01 December 2023,19
CYIENT.NS,01 December 2023,20
CYIENT.NS,12 December 2023,22
CYIENT.NS,02 January 2024,23
CYIENT.NS,12 January 2024,25
CYIENT.NS,01 February 2024,13
CYIENT.NS,16 December 2024,0
DALMIASUG.NS,24 October 2022,50
DALMIASUG.NS,02 November 2022,51
DALMIASUG.NS,01 December 2022,53
DALMIASUG.NS,12 January 2023,56
DALMIASUG.NS,13 March 2023,41
DALMIASUG.NS,13 March 2023,18
DALMIASUG.NS,13 March 2023,0
DATAPATTNS.NS,23 December 2021,25
DATAPATTNS.NS,03 March 2025,21
DATAPATTNS.NS,03 March 2025,0
ECLERX.NS,23 October 2023,3
ECLERX.NS,03 March 2025,0
EIDPARRY.NS,28 October 2022,2
EIDPARRY.NS,01 November 2022,5
EIDPARRY.NS,02 November 2022,7
EIDPARRY.NS,01 December 2022,9
EIDPARRY.NS,23 October 2023,7
EIDPARRY.NS,23 October 2023,0
EIHOTEL.NS,01 April 2024,11
EIHOTEL.NS,12 April 2024,12
EIHOTEL.NS,03 May 2024,23
EIHOTEL.NS,12 July 2024,24
EIHOTEL.NS,16 July 2024,0
ELECON.NS,03 May 2023,8
ELECON.NS,12 May 2023,10
ELECON.NS,12 June 2023,14
ELECON.NS,13 July 2023,18
ELECON.NS,14 August 2023,20
ELECON.NS,14 August 2023,22
ELECON.NS,12 September 2023,26
ELECON.NS,12 October 2023,28
ELECON.NS,03 March 2025,27
ELECON.NS,03 March 2025,22
ELECON.NS,03 March 2025,12
ELECON.NS,03 March 2025,0
ELECON.NS,21 March 2025,28
EMBASSY-RR.NS,12 June 2024,24
EMBASSY-RR.NS,12 June 2024,27
EMBASSY-RR.NS,12 June 2024,31
EMBASSY-RR.NS,12 June 2024,116
EMBASSY-RR.NS,12 July 2024,123
EMBASSY-RR.NS,12 August 2024,130
EMBASSY-RR.NS,12 September 2024,135
EMBASSY-RR.NS,14 October 2024,152
EMBASSY-RR.NS,12 November 2024,160
EMBASSY-RR.NS,24 March 2025,0
EXIDEIND.NS,24 October 2022,72
EXIDEIND.NS,01 December 2022,74
EXIDEIND.NS,19 July 2024,158
EXIDEIND.NS,19 July 2024,193
EXIDEIND.NS,12 August 2024,196
EXIDEIND.NS,12 September 2024,198
EXIDEIND.NS,07 October 2024,202
EXIDEIND.NS,12 November 2024,207
EXIDEIND.NS,10 December 2024,224
EXIDEIND.NS,10 December 2024,259
EXIDEIND.NS,12 December 2024,262
EXIDEIND.NS,15 January 2025,84
EXIDEIND.NS,15 January 2025,0
FIEMIND.NS,24 October 2022,3
FIEMIND.NS,24 October 2022,8
FIEMIND.NS,16 February 2023,10
FIEMIND.NS,03 April 2023,14
FIEMIND.NS,13 July 2023,15
FIEMIND.NS,13 July 2023,18
FIEMIND.NS,12 September 2023,19
FIEMIND.NS,02 November 2023,26
FIEMIND.NS,02 November 2023,27
FIEMIND.NS,28 February 2024,54
FIEMIND.NS,12 April 2024,56
FIEMIND.NS,12 August 2024,57
FIEMIND.NS,07 October 2024,59
FIEMIND.NS,10 December 2024,62
FIEMIND.NS,16 January 2025,71
FIEMIND.NS,12 March 2025,73
FIEMIND.NS,12 March 2025,76
FIEMIND.NS,12 March 2025,77
FIEMIND.NS,19 March 2025,99
FIEMIND.NS,19 March 2025,100
FIEMIND.NS,19 March 2025,110
FIEMIND.NS,19 March 2025,112
FIEMIND.NS,19 March 2025,121
FIEMIND.NS,19 March 2025,124
FINCABLES.NS,14 November 2022,10
FINCABLES.NS,14 November 2022,24
FINCABLES.NS,01 December 2022,25
FINCABLES.NS,12 January 2023,26
FINCABLES.NS,13 March 2023,20
FINCABLES.NS,15 January 2025,0
FORTIS.NS,09 December 2024,17
FORTIS.NS,12 December 2024,22
FORTIS.NS,13 January 2025,27
FORTIS.NS,12 February 2025,32
FORTIS.NS,12 February 2025,34
FORTIS.NS,17 February 2025,9
FORTIS.NS,17 February 2025,0
GAIL.NS,02 February 2021,200
GAIL.NS,06 September 2022,300
GAIL.NS,03 March 2025,127
GAIL.NS,03 March 2025,0
GANESHHOUC.NS,10 June 2024,10
GANESHHOUC.NS,03 March 2025,6
GANESHHOUC.NS,03 March 2025,1
GANESHHOUC.NS,03 March 2025,0
GANECOS.NS,24 October 2022,6
GANECOS.NS,24 October 2022,19
GANECOS.NS,01 December 2022,20
GANECOS.NS,14 March 2023,26
GANECOS.NS,03 April 2023,30
GANECOS.NS,03 May 2023,33
GANECOS.NS,12 May 2023,34
GANECOS.NS,12 June 2023,37
GANECOS.NS,12 June 2023,39
GANECOS.NS,13 July 2023,46
GANECOS.NS,13 July 2023,47
GANECOS.NS,13 July 2023,49
GANECOS.NS,13 July 2023,52
GANECOS.NS,14 August 2023,55
GANECOS.NS,14 August 2023,56
GANECOS.NS,01 September 2023,59
GANECOS.NS,01 September 2023,60
GANECOS.NS,01 September 2023,65
GANECOS.NS,12 September 2023,66
GANECOS.NS,12 September 2023,68
GANECOS.NS,12 October 2023,69
GANECOS.NS,12 October 2023,73
GANECOS.NS,12 October 2023,74
GANECOS.NS,12 October 2023,79
GANECOS.NS,12 October 2023,80
GANECOS.NS,02 November 2023,84
GANECOS.NS,02 November 2023,86
GANECOS.NS,02 November 2023,93
GANECOS.NS,13 November 2023,97
GANECOS.NS,12 February 2024,98
GANECOS.NS,12 April 2024,101
GANECOS.NS,07 October 2024,104
GANECOS.NS,10 December 2024,106
GANECOS.NS,16 January 2025,112
GANECOS.NS,16 January 2025,118
GANECOS.NS,16 January 2025,125
GANECOS.NS,12 February 2025,126
GANECOS.NS,12 February 2025,127
GANECOS.NS,12 February 2025,128
GANECOS.NS,12 March 2025,130
GANECOS.NS,12 March 2025,131
GANECOS.NS,19 March 2025,132
GANECOS.NS,19 March 2025,137
GANECOS.NS,19 March 2025,143
GANECOS.NS,19 March 2025,148
GANECOS.NS,19 March 2025,156
GANECOS.NS,19 March 2025,193
GANECOS.NS,19 March 2025,195
GRWRHITECH.NS,12 October 2023,3
GRWRHITECH.NS,12 October 2023,4
GRWRHITECH.NS,12 October 2023,5
GRWRHITECH.NS,12 October 2023,8
GRWRHITECH.NS,12 October 2023,9
GATEWAY.NS,08 November 2024,151
GATEWAY.NS,08 November 2024,154
GATEWAY.NS,08 November 2024,218
GATEWAY.NS,08 November 2024,254
GATEWAY.NS,08 November 2024,279
GATEWAY.NS,08 November 2024,365
GATEWAY.NS,08 November 2024,424
GATEWAY.NS,12 November 2024,456
GATEWAY.NS,15 January 2025,414
GATEWAY.NS,15 January 2025,267
GATEWAY.NS,15 January 2025,230
GATEWAY.NS,15 January 2025,0
GVT&D.NS,23 October 2023,35
GVT&D.NS,01 December 2023,16
GVT&D.NS,01 December 2023,0
GVT&D.NS,02 June 2025,15
GICRE.NS,09 December 2024,29
GICRE.NS,12 December 2024,36
GICRE.NS,13 January 2025,44
GICRE.NS,12 February 2025,50
GICRE.NS,12 February 2025,54
GICRE.NS,12 March 2025,62
GICRE.NS,29 April 2025,69
GICRE.NS,29 May 2025,72
GICRE.NS,29 May 2025,81
GICRE.NS,02 June 2025,0
GENUSPOWER.NS,01 February 2024,127
GENUSPOWER.NS,05 March 2024,0
GENUSPOWER.NS,12 March 2024,120
GENUSPOWER.NS,12 April 2024,122
GENUSPOWER.NS,13 May 2024,133
GENUSPOWER.NS,12 August 2024,138
GENUSPOWER.NS,12 September 2024,139
GENUSPOWER.NS,07 October 2024,144
GENUSPOWER.NS,14 October 2024,148
GENUSPOWER.NS,10 December 2024,205
GENUSPOWER.NS,12 December 2024,207
GENUSPOWER.NS,16 January 2025,235
GENUSPOWER.NS,12 February 2025,244
GENUSPOWER.NS,17 February 2025,218
GENUSPOWER.NS,17 February 2025,0
GENUSPOWER.NS,21 March 2025,244
GENUSPOWER.NS,23 May 2025,291
GENUSPOWER.NS,23 May 2025,296
GENUSPOWER.NS,23 May 2025,473
GLENMARK.NS,02 November 2023,7
GLENMARK.NS,01 December 2023,0
MEDANTA.NS,15 November 2022,44
MEDANTA.NS,05 March 2024,79
MEDANTA.NS,12 March 2024,80
MEDANTA.NS,12 April 2024,82
MEDANTA.NS,03 May 2024,90
MEDANTA.NS,12 July 2024,95
MEDANTA.NS,09 December 2024,105
MEDANTA.NS,12 December 2024,109
MEDANTA.NS,13 January 2025,112
MEDANTA.NS,12 February 2025,114
MEDANTA.NS,12 March 2025,115
MEDANTA.NS,29 April 2025,120
MEDANTA.NS,29 May 2025,123
MEDANTA.NS,02 June 2025,110
MEDANTA.NS,02 June 2025,95
GPIL.NS,24 October 2022,185
GPIL.NS,02 November 2022,190
GPIL.NS,01 December 2022,195
GPIL.NS,24 April 2023,125
GPIL.NS,03 March 2025,10
GPIL.NS,03 March 2025,5
GPIL.NS,03 March 2025,0
GOKEX.NS,03 May 2023,6
GOKEX.NS,12 May 2023,10
GOKEX.NS,12 June 2023,12
GOKEX.NS,13 July 2023,15
GOKEX.NS,13 July 2023,20
GOKEX.NS,14 August 2023,23
GOKEX.NS,14 August 2023,25
GOKEX.NS,12 October 2023,27
GOKEX.NS,03 March 2025,26
GOKEX.NS,03 March 2025,0
GOODLUCK.NS,17 August 2023,8
GOODLUCK.NS,17 August 2023,12
GOODLUCK.NS,17 August 2023,22
GOODLUCK.NS,12 September 2023,24
GOODLUCK.NS,12 October 2023,26
GOODLUCK.NS,03 March 2025,25
GOODLUCK.NS,03 March 2025,17
GOODLUCK.NS,03 March 2025,13
GOODLUCK.NS,03 March 2025,6
GOODLUCK.NS,03 March 2025,2
GOODLUCK.NS,03 March 2025,1
GOODLUCK.NS,03 March 2025,0
GRAVITA.NS,23 November 2022,30
GRAVITA.NS,01 December 2022,31
GRAVITA.NS,13 March 2023,33
GRAVITA.NS,13 March 2023,34
GRAVITA.NS,03 April 2023,36
GRAVITA.NS,03 May 2023,39
GRAVITA.NS,12 May 2023,41
GRAVITA.NS,12 June 2023,43
GRAVITA.NS,13 July 2023,45
GRAVITA.NS,13 July 2023,46
GRAVITA.NS,13 July 2023,49
GRAVITA.NS,13 July 2023,55
GRAVITA.NS,14 August 2023,56
GRAVITA.NS,12 September 2023,57
GRAVITA.NS,12 October 2023,58
GRAVITA.NS,12 December 2023,63
GRAVITA.NS,12 January 2024,69
GRAVITA.NS,01 February 2024,15
GRAVITA.NS,01 February 2024,0
GREAVESCOT.NS,18 May 2023,140
GREAVESCOT.NS,12 June 2023,171
GREAVESCOT.NS,13 July 2023,205
GREAVESCOT.NS,24 July 2023,201
GREAVESCOT.NS,24 July 2023,0
GPPL.NS,23 October 2023,43
GPPL.NS,02 November 2023,0
HBLENGINE.NS,21 June 2023,26
HBLENGINE.NS,13 July 2023,31
HBLENGINE.NS,13 July 2023,41
HBLENGINE.NS,14 August 2023,44
HBLENGINE.NS,12 September 2023,50
HBLENGINE.NS,12 October 2023,54
HBLENGINE.NS,30 January 2025,240
HBLENGINE.NS,30 January 2025,334
HBLENGINE.NS,12 February 2025,345
HBLENGINE.NS,17 February 2025,5
HBLENGINE.NS,17 February 2025,0
HBLENGINE.NS,21 March 2025,345
HCLTECH.NS,09 December 2024,3
HCLTECH.NS,12 December 2024,4
HCLTECH.NS,13 January 2025,5
HCLTECH.NS,12 February 2025,6
HCLTECH.NS,12 March 2025,7
HCLTECH.NS,29 April 2025,8
HCLTECH.NS,29 May 2025,10
HDFCBANK.NS,24 October 2022,3
HDFCBANK.NS,01 December 2022,4
HDFCBANK.NS,01 December 2022,5
HDFCBANK.NS,13 March 2023,6
HDFCBANK.NS,12 June 2023,7
HDFCBANK.NS,12 June 2023,8
HDFCBANK.NS,05 March 2024,3
HDFCBANK.NS,05 March 2024,0
HINDPETRO.NS,05 March 2024,15
HINDPETRO.NS,28 March 2024,0
HINDUNILVR.NS,24 October 2022,2
HINDUNILVR.NS,12 January 2023,3
HINDUNILVR.NS,13 March 2023,4
HINDUNILVR.NS,12 June 2023,5
HINDUNILVR.NS,13 July 2023,6
HINDUNILVR.NS,12 September 2023,7
HINDUNILVR.NS,05 March 2024,3
HINDUNILVR.NS,05 March 2024,0
HINDZINC.NS,03 June 2024,28
HINDZINC.NS,12 June 2024,29
HINDZINC.NS,12 July 2024,32
HINDZINC.NS,25 October 2024,0
HINDWAREAP.NS,24 October 2022,31
HINDWAREAP.NS,02 November 2022,33
HINDWAREAP.NS,01 December 2022,34
HINDWAREAP.NS,01 December 2022,35
HINDWAREAP.NS,13 March 2023,38
HINDWAREAP.NS,13 March 2023,39
HINDWAREAP.NS,21 June 2023,49
HINDWAREAP.NS,13 July 2023,51
HINDWAREAP.NS,13 July 2023,55
HINDWAREAP.NS,14 August 2023,58
HINDWAREAP.NS,14 August 2023,59
HINDWAREAP.NS,12 September 2023,60
HINDWAREAP.NS,12 October 2023,62
HINDWAREAP.NS,23 October 2023,54
HINDWAREAP.NS,23 October 2023,23
HINDWAREAP.NS,05 March 2024,0
HPL.NS,01 February 2024,79
HPL.NS,12 April 2024,83
HPL.NS,12 August 2024,85
HPL.NS,12 September 2024,88
HPL.NS,12 September 2024,89
HPL.NS,07 October 2024,93
HPL.NS,14 October 2024,95
HPL.NS,29 October 2024,109
HPL.NS,29 October 2024,129
